"Schema版本","ID","符号种类","规范名称","别名","语法","类别","值类型","所需上下文","当前实现","兼容状态","已知差异或实施结论","安全等级","来源","附件出现","真实语料次数","翎风说明","测试编号","说明书页面","负责人","最后复核日期","版本","无上下文结果","可用脚本入口","触发时点"
"1","LFENV-SYMBOL-0509","直接","FASHIONCHARM","","<$FASHIONCHARM>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","16","时装宝石","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0510","直接","FASHIONDRESS","","<$FASHIONDRESS>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","60","时装衣服","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0511","直接","FASHIONHELMET","","<$FASHIONHELMET>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","29","时装头盔","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0512","直接","FASHIONNECKLACE","","<$FASHIONNECKLACE>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","46","时装项链","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0513","直接","FASHIONRIGHTHAND","","<$FASHIONRIGHTHAND>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","18","时装照明物","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0514","直接","FASHIONRING_L","","<$FASHIONRING_L>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端","否","1","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0515","直接","FASHIONRING_R","","<$FASHIONRING_R>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端","否","1","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0516","直接","FASHIONRINGL","","<$FASHIONRINGL>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","35","时装左戒指","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0517","直接","FASHIONRINGR","","<$FASHIONRINGR>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","35","时装右戒指","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0518","直接","FASHIONWEAPON","","<$FASHIONWEAPON>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","100","时装武器","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0519","直接","FBMAP","","<$FBMAP>","人物","String","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","38","人物当前副本地图代码","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0520","直接","FBMAPNAME","","<$FBMAPNAME>","人物","String","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","人物当前副本地图名称","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0521","直接","G","","<$G>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","10","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0522","直接","G_ARMRING_L","","<$G_ARMRING_L>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","2","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0523","直接","G_ARMRING_R","","<$G_ARMRING_R>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","2","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0524","直接","G_BAGITEMNAME","","<$G_BAGITEMNAME>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","20","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0525","直接","G_BELT","","<$G_BELT>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","2","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0526","直接","G_BOOTS","","<$G_BOOTS>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","2","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0527","直接","G_BUJUK","","<$G_BUJUK>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","178","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0528","直接","G_CHARM","","<$G_CHARM>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","3","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0529","直接","G_CURITEMNAME","","<$G_CURITEMNAME>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","24","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0530","直接","G_DRESS","","<$G_DRESS>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","18","改名变量","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0531","直接","G_FASHIONRIGHTHAND","","<$G_FASHIONRIGHTHAND>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","27","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
